,tfidf
posting,8.510884521187695
postum,9.454886887770188
pot,5.4831925587174695
potassium,6.973429706735446
potato,5.281390033248524
potatoe,6.094454110172305
potency,8.987987244462044
potent,7.561078164187963
potential,7.493745044119375
potentially,8.510884521187695
potion,9.707382651096925
potluck,9.906872011513245
potpourri,9.675966454863547
potted,9.79633013711342
potter,9.103182956553477
potting,9.73981792685008
potty,8.540250415992059
pouch,6.180709284307087
pouche,6.338620545187924
poultry,7.737447322454622
pounce,9.488503498569173
pound,5.040437066391079
pounder,9.606286534225557
pounding,9.946612340162758
pour,5.89247997344115
poured,6.804092334209204
pouring,7.360068313219762
powder,5.009613888747905
powdered,6.298766051512741
powdery,7.676997266406283
power,6.6994905660707795
powerbar,9.383142982911346
powered,8.652255474368555
powerful,7.27432936291918
powering,7.801788039220072
practical,8.219992173105666
practically,7.336940082707245
practice,7.442742489667003
prairie,9.675966454863547
praise,7.97591541212499
praline,9.309035010757624
prank,10.031169728190822
pray,9.675966454863547
prayer,9.316203500236238
pre,6.329867754078329
prebiotic,10.045984813975963
precaution,9.85622827869449
preciou,8.305256824760354
precise,9.497087242260564
precisely,9.019568816512342
precooked,9.718077940213673
precursor,9.728888856317889
predict,9.750867763036664
prednisone,10.061022691340504
predominant,9.226796912520653
predominantly,8.898819299890864
predominate,9.919944093080598
preface,9.194431628018622
prefect,9.406490346908338
prefer,4.575660093650736
preferable,8.947372525307852
preferably,9.008930418307287
prefered,9.881229580899907
preference,6.489784237515906
preferred,6.763503739153189
preferring,9.132683620950173
pregnancy,7.887649329826464
pregnant,7.7183431411445795
premade,9.280864133790928
premature,9.974011314350873
premeasured,9.587238339254862
premier,9.12671345396367
premise,9.843958186102675
premium,5.967183307204418
premixed,9.85622827869449
prep,8.163902706454621
prepackaged,8.619465651545564
preparation,7.2799473552234035
prepare,6.20829942819365
prepared,6.266555474664002
preparing,7.6279411094170895
pres,6.759031959761796
preschool,9.338022547630876
preschooler,9.665709954696357
prescribed,8.200943978134971
prescription,7.425217397111622
presence,8.274326524068995
present,6.443167391150737
presentation,7.801788039220072
presented,7.985376220629219
presently,9.686329241899093
preservation,9.893968606677337
preservative,6.086167164619886
preserve,7.420883695854504
preserved,8.074810163261168
preserving,9.819860634523616
president,9.541147232054595
pressed,7.415492847219627
pressing,8.9984040053203
pressure,6.7663087900807986
presto,9.2137248309533
presumably,8.721248345855507
presume,9.398647169447312
pretend,8.821331804412488
pretty,4.137253157003872
pretzel,6.306539942252816
prevalent,8.91795864010156
prevent,6.685402151467998
preventative,9.868650798693047
prevented,9.550197067574512
preventing,8.323751407396518
prevention,9.523289614654589
previou,6.174162105814601
previously,6.520942101981878
prey,9.635556916525669
price,3.1324255154266663
priced,5.829554710701426
priceles,9.76204106363479
pricey,5.7368900350855245
pricier,8.128184623852544
pricing,6.832496610640141
prickly,10.031169728190822
pricy,7.793907777794765
pride,8.880039405239266
prima,9.019568816512342
primal,8.313141228284502
primarily,7.423048198864077
primary,7.449394398895309
prime,6.088161183226751
primo,10.076290163471292
prince,8.210422722089515
princes,9.422363696064627
principle,9.56854620624271
pringle,8.71728794463941
print,7.6728160756458825
printed,7.838859165657032
prior,6.809357043649312
priority,8.753509208073726
pristine,9.383142982911346
private,8.570504824349861
prize,8.825727415885527
pro,6.4674534170308915
prob,9.532178562071834
probably,4.388324424189356
probe,10.299433714785502
probiotic,7.908556014645778
problem,4.084787155564475
problematic,9.463185690584883
procedure,8.880039405239266
proceed,8.356274599102079
proceeded,8.81695542981269
proces,6.031620772306331
processe,8.3956055111645
processed,6.120323885935691
processing,7.3241004001442045
processor,8.302642444186283
proclaim,9.893968606677337
proclaimed,9.707382651096925
prod,9.718077940213673
produce,6.203487871196427
produced,6.600032881930033
producer,8.261716016477067
producing,7.75541187742992
product,2.4961164522508
production,7.20055491309787
productive,9.497087242260564
professional,7.579911112521055
professionally,9.505745305003678
professor,9.665709954696357
profile,7.437232833856033
profit,7.498407057225187
proflower,10.123543048321837
program,6.304767834753796
progres,9.188082400339962
progresso,9.103182956553477
prohibitive,9.24673112742147
project,8.222398913136232
prolonged,9.559329551137786
prominent,8.701601348471709
prominently,9.893968606677337
promise,7.410130904078242
promised,7.209265769572118
promising,9.120778718443855
promo,9.488503498569173
promote,7.530457278231634
promoted,9.514478984972433
promoting,9.041191280525508
promotion,8.430594503014568
promotional,9.750867763036664
prompt,7.212771469919747
prompted,9.207252316447683
promptly,6.617307783687345
prone,7.713985835775624
pronounce,8.0026345588585
pronounced,7.722719515744378
proof,7.903288223710919
prop,9.471553940255399
propel,10.031169728190822
proper,7.014338090612585
properly,6.616340197738609
propertie,7.465089788358999
property,9.398647169447312
proportion,8.34531558531236
proprietary,9.430395867761892
propylene,9.080193438328777
prospect,9.635556916525669
prostate,9.974011314350873
protect,7.631938449849709
protected,8.55694529456423
protecting,9.294850375765668
protection,8.279415593576466
protective,8.721248345855507
protein,4.607256786249609
proteinate,10.061022691340504
protien,8.289672093743656
proud,8.14811883875336
proudly,9.422363696064627
prove,7.814527064997502
proved,8.42763153788391
proven,7.953568113432993
provence,9.718077940213673
provide,5.668071103402459
provided,6.959702655223947
provider,8.84350566190681
providing,7.500746239578359
province,9.946612340162758
prune,8.198588264442513
pry,9.323423748209724
psoriasi,9.79633013711342
psychological,9.79633013711342
public,7.782978707262576
published,8.601703195205722
publix,8.375746702514899
puck,6.976891115522035
pucker,9.024930759653728
pudding,7.323119527088612
puddle,9.718077940213673
puerh,9.625704620082658
puerto,9.773340618888723
puff,6.961066911915761
puffed,8.13258023532558
puffy,8.737248687201948
pug,7.938942624214015
puggle,9.933189319830618
puke,9.463185690584883
puking,9.85622827869449
pull,6.499202115345472
pulled,7.279008828641139
pulling,8.234520273668576
pulp,7.919175583473238
pulse,10.123543048321837
pulverized,9.226796912520653
pumkin,10.076290163471292
pump,7.291278921232953
pumped,9.15081100554273
pumpernickel,9.946612340162758
pumping,8.573923631098648
pumpkin,6.2150747404483475
pun,8.682332929605831
punch,6.617791927971796
puncture,9.273943690946355
punctured,8.96747370462894
pungent,7.822572160682332
pup,6.603846041936447
puppie,7.499575964430169
puppy,5.787940427746751
purchase,4.223734076903883
purchased,4.2715723343722125
purchaser,9.15081100554273
purchasing,5.4751279988807395
pure,5.64072276186938
purebite,9.919944093080598
puree,7.1318511843048515
pureed,8.229654084017403
purely,8.587716953230984
purest,9.294850375765668
purevia,10.816690228881782
purified,8.460717262469675
purina,6.962433032346804
purist,8.587716953230984
purity,9.12671345396367
puroast,9.422363696064627
purple,7.573593972119793
purported,9.933189319830618
purpose,6.30547630095417
purr,9.532178562071834
purrfectly,8.87078007982647
purse,6.566813453110499
purveyor,9.615948445137294
push,7.43833233918945
pushe,9.577848598905023
pushed,8.177632899266523
pushing,8.353523565730189
put,3.9937551808170206
putrid,9.707382651096925
putting,5.913807796081973
puzzle,8.381380520233154
puzzled,9.301917542988761
pyramid,8.40713301633557
pyrex,9.79633013711342
pyridoxine,8.96747370462894
qid,9.773340618888723
qty,9.881229580899907
quaker,7.009311150044611
qualifie,9.226796912520653
qualified,9.163081098134544
qualify,8.56370207702711
qualitie,7.7629934148823185
quality,3.9388954457124767
qualm,9.56854620624271
quanity,9.615948445137294
quantitie,6.992969756206886
quantity,6.086451781101101
quart,7.256744458143739
quarter,7.183357584713454
que,9.323423748209724
queasy,9.750867763036664
queen,8.81695542981269
quench,8.884701418345077
quenche,9.287832803107023
quencher,9.655557583232339
quenching,8.857049887014568
quesadilla,9.974011314350873
queso,10.061022691340504
quest,8.03008726326719
question,6.649275098783195
questionable,8.036069334944738
quibble,9.287832803107023
quick,4.887615974373082
quicker,7.926318470985618
quickly,4.7417892356286595
quiet,8.196238087097559
quietly,9.76204106363479
quinoa,7.219819957250809
quirky,9.728888856317889
quit,7.0906082257708025
quite,4.210868633472563
quote,8.313141228284502
quoted,9.655557583232339
rabbit,7.848760236639744
raccoon,9.438493077994512
race,8.318432245918919
racing,9.220239511974494
rack,8.353523565730189
radiant,9.550197067574512
radiation,9.665709954696357
radical,9.41439552641545
radio,9.728888856317889
radish,9.808026176876613
ragdoll,9.881229580899907
raid,9.85622827869449
rain,7.948058457622024
rainbow,8.927667454228521
rainforest,8.117279390370282
rainy,8.947372525307852
raise,7.706765587802137
raised,7.312392949349969
raisen,10.107542706975396
raisin,6.23799650366009
raising,8.774213881435418
ralph,9.253465159602813
ramen,7.284653246260816
ramune,10.422036036877834
ramyun,9.707382651096925
ran,6.435470371177841
ranch,7.528047638511481
rancher,8.553583946861526
ranchero,9.345402654928499
rancid,7.1962277752339885
random,7.942578991857398
randomly,8.908343181402117
range,6.702121454197056
ranged,9.893968606677337
ranging,8.932557439522713
rank,8.044101506642
ranked,9.784769314712346
rant,9.645507247378838
rapid,8.857049887014568
rapidly,8.648558612487228
rapunzel,10.207626165532378
rare,7.207517517378589
rarely,6.861731335748492
rarity,9.831836825570331
rasberry,8.689995802351401
rash,8.550233859976242
rashe,9.454886887770188
rasin,10.156332871144828
raspberrie,8.058314943892057
raspberry,6.129494191288101
rat,8.219992173105666
rate,6.050389173079376
rated,6.90402227019039
rather,4.847900170855699
rating,5.917887964948971
ratio,6.987347815890092
ration,8.507674245557446
rave,7.065290417786512
raved,8.016266707648558
raven,10.061022691340504
ravenou,9.906872011513245
raving,8.315783237747342
ravioli,9.041191280525508
raw,5.614812712233193
rawhide,6.733700208762608
ray,8.387046257768832
raya,9.454886887770188
rda,8.241864247924333
reach,6.946834208089224
reache,9.132683620950173
reached,8.145884200951944
reaching,8.229654084017403
react,8.076891329464992
reacted,9.446656388633672
reaction,6.428232703877611
read,4.760435176257928
reader,8.598188253098279
readily,7.186773471894861
reading,5.491793753349904
ready,5.746366867781705
real,4.305808043052032
realistic,8.560317979042868
realistically,9.686329241899093
reality,8.136995253534698
realize,6.130683605641823
realized,6.381658056867906
realizing,8.121627223306383
really,2.946807720393292
realm,9.606286534225557
realy,9.240042139270674
rear,9.287832803107023
reason,4.834217601082331
reasonable,5.714662487710104
reasonably,6.613443044577457
rebecca,8.289672093743656
rec,9.169273068382466
recall,6.988750340664178
recalled,8.410035775993531
reccomend,8.004570667885366
reccomended,9.868650798693047
reccommend,8.652255474368555
receipe,9.309035010757624
receipt,8.3956055111645
receive,6.145369917861778
received,4.46529796931113
receiving,6.94481740068292
recent,6.6324263354902335
recently,5.116786233554152
reception,9.488503498569173
recieve,9.01423547053698
recieved,7.233171290425672
recipe,4.836988137404716
recipie,9.12671345396367
recipient,8.078976835956013
reclosable,9.933189319830618
recognition,9.906872011513245
recognizable,8.821331804412488
recognize,8.05219871687462
recognized,9.068893883074844
recomend,7.884206985635491
recomended,9.103182956553477
recommend,3.6074931396178758
recommendation,6.658815718476996
recommended,4.674514088555025
recommending,8.318432245918919
reconsider,9.280864133790928
reconstitute,8.972562774136412
reconstituted,8.594685622547075
record,7.798628478929703
recover,8.962410402672393
recovered,9.497087242260564
recovering,9.316203500236238
recovery,8.034071332282064
recreate,9.454886887770188
rectangle,9.577848598905023
rectangular,8.993182061339148
recurring,8.972562774136412
recyclable,8.182251845122819
recycle,8.37014444696623
recycled,8.254225344747908
recycling,8.830142434094643
red,5.0284084905254725
redbull,9.505745305003678
reddish,9.114878996316667
redeeming,9.550197067574512
redenbacher,9.15081100554273
rednes,10.00218219131757
reduce,6.474981683451683
reduced,6.7742050522030235
reducing,7.853747778150782
reduction,8.305256824760354
reed,10.016570928769669
reek,9.675966454863547
reese,8.093698447781374
ref,8.770038510024937
refer,8.279415593576466
reference,7.7183431411445795
referred,8.889385267657504
referring,9.085891459443415
refill,7.340924151722119
refillable,8.875399025682764
refilled,9.808026176876613
refilling,9.577848598905023
refined,7.263187186365938
reflect,8.217591211568127
reflex,9.868650798693047
reflux,7.8339451508546025
reformulated,9.301917542988761
refresh,9.550197067574512
refreshed,8.342594495197998
refreshing,5.61534571393365
refreshment,9.120778718443855
refried,8.63754932697886
refrigerate,7.706765587802137
refrigerated,7.163103727808956
refrigerating,9.587238339254862
refrigeration,7.676997266406283
refrigerator,6.793645344244548
refund,6.568194986832424
refunded,8.0026345588585
refunding,9.707382651096925
refuse,7.0728950171717315
refused,7.0509990876757564
refusing,8.937471454325141
reg,9.15081100554273
regard,7.682599521954953
regarded,9.933189319830618
regarding,7.40479755810288
regardles,7.1391653168707725
regime,9.446656388633672
regimen,8.839031381511889
region,8.184569343263181
regional,9.488503498569173
register,9.138689645010386
registered,9.655557583232339
regret,6.791338538146634
regrettable,8.894091158694916
regretted,9.750867763036664
regular,4.114294038073913
regularity,9.56854620624271
regularly,6.248987455267793
regulate,8.154852870934704
regulated,9.438493077994512
regulation,8.982819274303601
rehab,10.031169728190822
reheat,8.71728794463941
reheated,9.523289614654589
reheating,9.596717083209406
rehydrate,8.839031381511889
rehydrated,9.635556916525669
reinforce,9.707382651096925
reinforcement,9.675966454863547
reject,8.62665992717959
rejected,8.689995802351401
relate,9.73981792685008
related,7.508976738714875
relation,9.615948445137294
relationship,8.977677874803181
relative,7.492582928939198
relatively,6.495767161345499
relax,7.6042869185191995
